gene.name	ceRNA.total.sites	ceRNA.total.fams	shared.sites	shared.fams	shared.sites.rec	shared.fams.rec	target.total.sites	target.total.fams	pval.fams	pval.fams.rec	pval.sites	pval.sites.rec	pval.span	pval.clust	pval.even	pval.span.rec	pval.clust.rec	pval.even.rec	prod1	prod2	prod3	prod4	prod5	score	score.pval
SPTBN1	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
TMEM216	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
URGCP	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
TESK1	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
HLCS	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
TRIM16	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
TBC1D22A	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
ATF4	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
DXO	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
MED19	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
RGS3	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
ALKBH2	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
SEPT6	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
C15orf48	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
IGF2BP2	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
SNRPN	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
SMPD4	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
ELP5	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
SLC25A26	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
TDRD7	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
STOML2	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
PEX14	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
PIGN	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
NAT9	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
ZNF707	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
DNTTIP2	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
SLC41A3	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
CNPPD1	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
RPL39	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
DARS2	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
EPRS	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
DYRK3	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
MTRF1L	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
NDUFS2	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
MB21D1	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
PFDN4	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
ZYG11A	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
FAF1	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
USP49	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
EIF3I	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
HSPG2	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
TRMO	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
TSR2	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
EMC1	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
NMRK1	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
ARAF	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
NAA40	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
HSPA14	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
UQCRQ	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
SEPT8	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
PRDX4	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
HIVEP1	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
RIOK1	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
ATRAID	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
FAM50B	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
AK6	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
PLCXD1	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
LOXL2	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
RPS27	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
TKFC	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
RASSF1	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
NADK2	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
USP19	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
MRPS6	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
PHB2	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
ARID1B	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
NAGA	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
EFR3B	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
KIF16B	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
IPO11	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
HNRNPLL	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
PAXBP1	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
CMSS1	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
PLPP5	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
MRPL3	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
ADAL	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
RBM39	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
PUS7L	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
EIF2AK1	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
ZSWIM8	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
FBRSL1	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
DONSON	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
TRAPPC13	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
FAM58A	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
MICAL3	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
MSH6	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
ZC3H15	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
NOL7	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
TAMM41	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
DIEXF	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
DMKN	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
TACC3	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
BORCS8	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
PRKCZ	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
LDHA	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
YKT6	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
EXOC3	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
TXNDC15	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
SEC24D	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
ELF2	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
RAD1	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
LARP1B	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
LY6E	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
RARS	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
DECR1	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
MTERF3	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
SPATA5L1	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
PARP2	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
FGD6	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
SPATS2	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
VPS29	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
C14orf2	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
YLPM1	1	1	1	1	1	1	39	33	0.0825000000000005	0.0824999999999999	0.0825	0.965195384200583	1	1	1	1	1	1	0.0796286191965481	0.00680625000000003	1	1	1	1.50405913687758	0.741322988975092
